concat_scientificName	unique_geo
Pero Pero species	3
Pero vecina	3
Pero xylonaria	3
Persis ferox	3
Persis UNKNOWN_NULL	3
Petrolisthes agassizii	3
Petrolisthes galapagensis	3
Petrophora subaequaria	3
Petrusa epilepsis	3
Phaenna UNKNOWN_NULL	3
Phaenonotum Phaenonotum extriatum	3
Phaenops californica	3
Phaeoura mexicanaria	3
Phaeoura quernaria	3
Phalacrotophora UNKNOWN_NULL	3
Phalangogonea lacordairci	3
Phanaeus carnifex	3
Phanaeus nimrod	3
Phanaeus scutifer	3
Phaneta ferruginana	3
Phaneta misturana	3
Phaneta ochroterminana	3
Phaneta Phaneta dorsiatomana	3
Phaneta Phaneta fertoriana	3
Phaneta Phaneta indagatricana	3
Phaneta Phaneta indeterminana	3
Phaneta Phaneta marmontana	3
Phaneta Phaneta pallidicostana	3
Phaneta Phaneta rupestrana	3
Phaneta Phaneta sp.	3
Phanias albeolus	3
Phanias hartfordi	3
Phantyna rita	3
Phaonia aberrans	3
Phaonia fuscana	3
Phaonia fuscicauda	3
Phassus triangularis	3
Phaulotettix compressus	3
Phebellia epicydes	3
Phebellia helvina	3
Pheia drucei	3
Pheidole carrolli	3
Pheidole Coloradensis	3
Pheidole elecebra	3
Pheidole excubitor	3
Pheidole furtiva	3
Pheidole jtl170	3
Pheidole jtlhidalgo03	3
Pheidole sitiens	3
Pheidole skwarrae	3
Pheidole virago	3
Pheloconus hispidus	3
Phenacoccus dearnessi	3
Phenacoccus kraunhiae	3
Phenacoccus multicerarii	3
Phengodes plumosa	3
Phera aterrima	3
Pherbellia seticoxa	3
Pherbellia vitalis	3
Phidippus regius	3
Phigalia plumogeraria	3
Phigalia strigataria	3
Phigalia UNKNOWN_NULL	3
Phileurus voirinae	3
Philhygra angusticauda	3
Philoctetes variatus	3
Philodromus arizonensis	3
Philodromus insperatus	3
Philodromus schicki	3
Philomacroploea basimacula	3
Philomedes brenda	3
Philomedes hirutai	3
Philomedes UNKNOWN_NULL	3
Philonicus limpidipennis	3
Philonthus busiris	3
Philonthus debilis	3
Philonthus flumineus	3
Philonthus gentilis	3
Philonthus hogei	3
Philonthus pettiti	3
Philonthus Philonthus concinnus	3
Philonthus Philonthus cyanipennis	3
Philonthus sericinus	3
Philonthus vulgatus	3
Philophuga UNKNOWN_NULL	3
Philorhizus atriceps	3
Philorus UNKNOWN_NULL	3
Philothermus UNKNOWN_NULL	3
Philtraea elegantaria	3
Phlattothrata Phlattothrata flagellata	3
Phloedes pustulosus	3
Phloeosinus antennatus	3
Phloeosinus cupressi	3
Phloeosinus hoferi	3
Phloeosinus pini	3
Phloeosinus punctatus	3
Phloeosinus serratus	3
Phloeotrya UNKNOWN_NULL	3
Phloeoxena nigricollis	3
Phloeoxena Phloeoxena obscura	3
Phloeoxena Phloeoxena sp.	3
Phloeoxena Phloeoxena undata	3
Phloeoxena undata	3
Phlugis UNKNOWN_NULL	3
Phlyctaenia UNKNOWN_NULL	3
Phoberia orthosioides	3
Phobetus saylori	3
Phocides polybius	3
Phoenicobiella chamaeropsis	3
Phoenicocoris nevadensis	3
Pholeomyia UNKNOWN_NULL	3
Pholis ornata	3
Pholis schultzi	3
Phora aerea	3
Phora paramericana	3
Phorocera UNKNOWN_NULL	3
Phosphila Phosphila miselioides	3
Phosphila turbulenta	3
Photinus marginellus	3
Photis longicaudata	3
Photomorphus cobabi	3
Photomorphus myrmicoides	3
Photomorphus subtenuis	3
Phragmatobia Phragmatobia lineata	3
Phratora frosti	3
Phratora Phratora hudsonia	3
Phyciodes orseis	3
Phyciodes Phyciodes nycteis	3
Phycitodes UNKNOWN_NULL	3
Phyllaphis UNKNOWN_NULL	3
Phyllobaenus subfasciata	3
Phyllocnistis vitegenella	3
Phyllogomphoides stigmatus	3
Phyllonorycter ostryaefoliella	3
Phyllophaga arizona	3
Phyllophaga aurea	3
Phyllophaga bilobatats	3
Phyllophaga densata	3
Phyllophaga georgiana	3
Phyllophaga granti	3
Phyllophaga gravidula	3
Phyllophaga implicata	3
Phyllophaga mimicana	3
Phyllophaga miraflora	3
Phyllophaga opacicollis	3
Phyllophaga peccatus	3
Phyllophaga querca	3
Phyllophaga riverana	3
Phyllophaga rolbakeri	3
Phyllophaga scuticeps	3
Phyllophaga soctona	3
Phyllophaga totonis	3
Phyllophaga trochanter	3
Phyllophaga valia	3
Phyllophaga xanthocoma	3
Phyllophilopsis nitens	3
Phylloplecta tripunctata	3
Phylloscelis UNKNOWN_NULL	3
Phyllotreta pusilla	3
Phyllotrox derivatus	3
Phylloxera stellata	3
Phylocentropus UNKNOWN_NULL	3
Phymata rhynocerata	3
Phymatodes Phymatodes obliquus	3
Phymatodes varius	3
Phymatopsallus UNKNOWN_NULL	3
Phymatura blanchardi	3
Phyprosopus callitrichoides	3
Physa gyrina	3
Physatocheila UNKNOWN_NULL	3
Physocephala texana	3
Physocnemum brevilineum	3
Physoconops UNKNOWN_NULL	3
Physokermes taxifoliae	3
Physonota UNKNOWN_NULL	3
Phytocoris arundinicola	3
Phytocoris bakeri	3
Phytocoris brevifurcatus	3
Phytocoris decorus	3
Phytocoris imperialensis	3
Phytocoris junceus	3
Phytocoris leucophaeus	3
Phytocoris lineatus	3
Phytocoris nr. gracillatus	3
Phytocoris oppositus	3
Phytocoris pleuroimos	3
Phytocoris populi	3
Phytocoris presidio	3
Phytocoris rostrutus Group	3
Phytocoris yuma	3
Phytodietus obscurus	3
Phytoliriomyza arctica	3
Phytoliriomyza robiniae	3
Phytometra ernestinana	3
Phytomyza crassiseta	3
Phytomyza evanescens	3
Piceophylus keltoni	3
Picrostigeus UNKNOWN_NULL	3
Piesmus Piesmus submarginatus	3
Piesmus submarginatus	3
Piezogaster achillelus	3
Piezogaster rubronotatus	3
Piezura nearctica	3
Pilocrocis ramentalis	3
Pilophorus balli	3
Pilophorus floridanus	3
Pilumnus limosus	3
Pilumnus longleyi	3
Pima Pima fosterella	3
Pima Pima vividella	3
Pimpla marginella	3
Pinalitus rubricatus	3
Pineus pinifoliae	3
Pineus UNKNOWN_NULL	3
Pinnaxodes floridensis	3
Pinnotheres UNKNOWN_NULL	3
Pipiza nigripilosa	3
Pipiza Pipiza crassipes	3
Pipunculus viduus	3
Pirata iviei	3
Pirata minuta	3
Pirata Pirata sp.	3
Piruna polingii	3
Pison argentatum	3
Pison montanus	3
Pison UNKNOWN_NULL	3
Pissodes schwarzi	3
Pissonotus albivultus	3
Pissonotus concolor	3
Pissonotus dentatus	3
Pissonotus nigriculus	3
Pissonotus nitens	3
Pissonotus spatulatus	3
Pissonotus tessellatus	3
Pitho quadridentata	3
Pityoborus comatus	3
Pityogenes knechteli	3
Pityohyphantes Pityohyphantes alticeps	3
Pityokteines UNKNOWN_NULL	3
Pityophthorus brevis	3
Pityophthorus juglandis	3
Pityophthorus tuberculatus	3
Placonotus falinorum	3
Placusa tachyporoides	3
Plagiodera arizonae	3
Plagiognathidea guttatipes	3
Plagiognathus aquilinus	3
Plagiognathus cuneatus	3
Plagiognathus hallucinatus	3
Plagiognathus lattini	3
Plagiognathus maculipennis	3
Plagiognathus medicagus	3
Plagiognathus rosicola	3
Plagiognathus schaffneri	3
Plagiognathus suffuscipennis	3
Plagiolepis alluaudi	3
Plagiostira UNKNOWN_NULL	3
Plagithmysus bilineatus	3
Plagithmysus chenopodii	3
Plagithmysus cuneatus	3
Planorbella campanulata	3
Plapigus foliaceatus	3
Plataea diva	3
Plataea personaria	3
Plateros flavoscutellatus	3
Plateumaris germari	3
Platnickina alabamensis	3
Platnickina tincta	3
Platycentrus taurinus	3
Platyceroides UNKNOWN_NULL	3
Platycerus UNKNOWN_NULL	3
Platycheirus angustatus	3
Platycheirus flabella	3
Platycheirus holarcticus	3
Platycheirus modestus	3
Platycheirus Platycheirus clypeatus	3
Platycheirus Platycheirus stegnus	3
Platycheirus podagratus	3
Platydema ruficornis	3
Platydracus fervidus	3
Platydracus fuscomaculatus	3
Platygymnopa helicis	3
Platylygus piceicola	3
Platylygus usingeri	3
Platymera gaudichaudii	3
Platymetopius magdalensis	3
Platymetopius obscurus	3
Platymetopius UNKNOWN_NULL	3
Platymetopius vitellinus	3
Platynota labiosana	3
Platynota stultana	3
Platynus montezumae	3
Platynus obscurus	3
Platynus ovatellus	3
Platynus Platynus amplicollis	3
Platynus Platynus biovatus	3
Platynus Platynus cavatus	3
Platynus Platynus chloreus	3
Platynus Platynus columbinus	3
Platynus Platynus cupripennis	3
Platynus Platynus erythrocerus	3
Platynus Platynus harpaloides	3
Platynus Platynus metallicus	3
Platynus Platynus minusculus	3
Platynus Platynus niger	3
Platynus Platynus platynellus	3
Platynus Platynus pristonychoides	3
Platynus Platynus pygmaeus	3
Platynus Platynus rectilineus	3
Platynus Platynus ruficornis	3
Platynus Platynus sp. 100b	3
Platynus Platynus sp. 101	3
Platynus Platynus sp. 106	3
Platynus Platynus sp. 125	3
Platynus Platynus sp. 14	3
Platynus Platynus sp. 140a	3
Platynus Platynus sp. 148	3
Platynus Platynus sp. 151	3
Platynus Platynus sp. 152	3
Platynus Platynus sp. 154	3
Platynus Platynus sp. 155	3
Platynus Platynus sp. 157	3
Platynus Platynus sp. 160	3
Platynus Platynus sp. 199	3
Platynus Platynus sp. 21	3
Platynus Platynus sp. 217	3
Platynus Platynus sp. 45	3
Platynus Platynus sp. 52	3
Platynus Platynus sp. 59c	3
Platynus Platynus sp. 60	3
Platynus Platynus sp. 79	3
Platynus Platynus sp. 95	3
Platynus Platynus sp. 97	3
Platynus Platynus sp. nr. caeruleomarginatus	3
Platynus Platynus sp. nr. erythrocerus	3
Platynus Platynus sp. nr. fratellus	3
Platynus Platynus sp. nr. robustus	3
Platynus Platynus sp. nr. segregatus	3
Platynus seminitidus	3
Platyomus tibialis	3
Platypalpus juvenis	3
Platypedia mariposa	3
Platyperigea meralis	3
Platyperigea Platyperigea camina	3
Platyprepia Platyprepia virginalis	3
Platyptilia carduidactyla	3
Platysoma attenuatum	3
Platytomus notialis	3
Platytylus bisignatus	3
Platytylus melanochrus	3
Plauditus punctiventris	3
Plea striola	3
Plebeia moureana	3
Plebeia tica	3
Plebejus Plebejus idas	3
Plectiscidea prolata	3
Plectreurys tristis	3
Plectromerus dentipes	3
Plega UNKNOWN_NULL	3
Plegaderus barbelini	3
Pleocoma hirticollis	3
Pleotrichophorus acanthovillus	3
Pleotrichophorus brevinectarius	3
Pleotrichophorus longipes	3
Pleotrichophorus tetradymiae	3
Pleotrichophorus xerozoous	3
Pleromelloida bonuscula	3
Pleromelloida Pleromelloida bonuscula	3
Plesionika edwardsii	3
Plesionika willisi	3
Pleuropasta mirabilis	3
Pleuropompha tricostata	3
Plinthisus martini	3
Plocetes versicolor	3
Plochionus Plochionus amandus	3
Plochionus Plochionus vittatus	3
Plummerella alpina	3
Plunomia obtusa	3
Plunomia tibialis	3
Plusaetis equatoris	3
Pluto albifaces	3
Pneumatophilus UNKNOWN_NULL	3
Poanes aaroni	3
Poblicia texana	3
Pocadicnemis juncea	3
Pococera Pococera aplastella	3
Podabrus modestus	3
Podabrus rugosulus	3
Podabrus tomentosus	3
Podabrus tricostatus	3
Podagra Podagra crassipes	3
Podalonia clypeata	3
Podisus bracteatus	3
Podium luctuosum	3
Podmosta rossi	3
Podmosta weberi	3
Podocerus fulanus	3
Podoschistus vittifrons	3
Podostena bottimeri	3
Poecilognathus Poecilognathus sulphureus	3
Poecilolycia spatulata	3
Poeciloneta variegata	3
Poecilonota salixi	3
Pogonomyrmex bigbendensis	3
Pogonomyrmex mohavensis	3
Polia discalis	3
Polia Polia noverca	3
Poliopastea laconia	3
Polites Polites mystic	3
Polites Polites rhesus	3
Polites rhesus	3
Pollenia griseotomentosa	3
Poloniella costata	3
Poloniella simulans	3
Polpochila Polpochila schaumi	3
Polyamia micaria	3
Polycaon stoutii	3
Polycentropus aztecus	3
Polycentropus Polycentropus aureolus	3
Polycentropus Polycentropus variegatus	3
Polycheles sculpta	3
Polycheria UNKNOWN_NULL	3
Polyderis Polyderis laevis	3
Polydrusus hassayampus	3
Polyergus bicolor	3
Polyergus vinosus	3
Polygonia Polygonia oreas	3
Polygrammodes modestalis	3
Polygyra cereolus	3
Polylepta UNKNOWN_NULL	3
Polymerus froeschneri	3
Polymerus vittatipennis	3
Polymorphus UNKNOWN_NULL	3
Polypedilum trigonus	3
Polypedilum tritum	3
Polyphylla speciosa	3
Polysphincta UNKNOWN_NULL	3
Polythrix asine	3
Polyzoniidae UNKNOWN_NULL	3
Pompilus UNKNOWN_NULL	3
Ponana quadralala	3
Ponometia semiflava	3
Pontia UNKNOWN_NULL	3
Pontonia UNKNOWN_NULL	3
Porcinolus undatus	3
Poromitra UNKNOWN_NULL	3
Portunus spinimanus	3
Postasterope UNKNOWN_NULL	3
Postelichus propinquus	3
Potamilus alatus	3
Potamilus amphichaenus	3
Potamocarcinus hartmanni	3
Potamocarcinus UNKNOWN_NULL	3
Praelongorthezia sarcobati	3
Prairiana subta	3
Praleurocerus bicoloripes girault	3
Praon occidentale	3
Precis coenia	3
Prenolepis imparis arizonica	3
Prepops eremicola	3
Prepops rubroscutellatus	3
Prepopsoides jaliscoensis	3
Prionocera subserricornis	3
Prionocyphon discoideus	3
Prionopelta amabilis	3
Prionopelta antillana	3
Prionus heroicus	3
Priophorus UNKNOWN_NULL	3
Pristiphora bifida	3
Pristiphora bivittata	3
Pristiphora chlorea	3
Pristiphora erichsonii	3
Pristomerus Pristomerus spinator	3
Procamallanus UNKNOWN_NULL	3
Procambarus bouvieri	3
Procambarus caballeroi	3
Procambarus curdi	3
Procambarus hoffmanni	3
Procambarus zapoapensis	3
Procambarus zonangulus	3
Procanace constricta	3
Procanace wirthi	3
Procecidochares UNKNOWN_NULL	3
Proceratium tio	3
Processa tenuipes	3
Processa vicina	3
Prochoreutis UNKNOWN_NULL	3
Prociphilus bumeliae	3
Procladius denticulatus	3
Procladius sublettei	3
Procloeon intermediale	3
Procloeon simplex	3
Proctacanthella cacopilogus	3
Proctacanthus nearno	3
Proctacanthus nigriventris	3
Prodiamesa UNKNOWN_NULL	3
Promachus giganteus	3
Promethes sulcator	3
Prometopia UNKNOWN_NULL	3
Pronoctua craboi	3
Pronoctua typica	3
Pronotalia UNKNOWN_NULL	3
Pronous UNKNOWN_NULL	3
Properigea niveirena	3
Properigea suffusa	3
Prosoparia UNKNOWN_NULL	3
Prosopeus perkinsi	3
Prosopigastra nearctica	3
Prosthogonimus UNKNOWN_NULL	3
Prostoia UNKNOWN_NULL	3
Protandrena abdominalis	3
Protandrena abdominalis tricolor	3
Protandrena boylei	3
Protandrena semilevis	3
Protandrena unimaculata	3
Protearomyia UNKNOWN_NULL	3
Proteides mercurius	3
Proteinus parvulus	3
Proteocephalus UNKNOWN_NULL	3
Proteoteras Proteoteras crescentana	3
Protesilaus macrosilaus	3
Protichneumon grandis	3
Protitame UNKNOWN_NULL	3
Protographium agesilaus	3
Protographium dioxippus	3
Protogygia Protogygia biclavis	3
Protogygia Protogygia pollingi	3
Protomedeia fasciata	3
Protoperigea anotha	3
Protophormia atriceps	3
Protoptila georgiana	3
Protoptila maculata	3
Protorthodes perforata	3
Protorthodes UNKNOWN_NULL	3
Protosmia UNKNOWN_NULL	3
Prytanes formosus	3
Prytanes minima	3
Prytanes oblongus	3
Psallovius UNKNOWN_NULL	3
Psammotettix affinis	3
Psammotettix albomarginatus	3
Psammotettix shoshone	3
Psaphida electilis	3
Psara periusalis	3
Pselaphus bellax	3
Pselaptrichus similis	3
Psen monticola	3
Pseneo claviventris	3
Pseneo punctatus	3
Pseneo simplicicornis	3
Psenulus alienus	3
Pseudachorutes UNKNOWN_NULL	3
Pseudacteon crawfordi	3
Pseudacteon onyx	3
Pseudagnostus UNKNOWN_NULL	3
Pseudanarta flavidens	3
Pseudanarta Pseudanarta flavidens	3
Pseudanophthalmus Pseudanophthalmus menetriesii	3
Pseudanostirus UNKNOWN_NULL	3
Pseudanurophorus binoculatus	3
Pseudapanteles UNKNOWN_NULL	3
Pseudariotus notatus	3
Pseudaugochlora UNKNOWN_NULL	3
Pseudencyrtus UNKNOWN_NULL	3
Pseudexentera Pseudexentera oregonana	3
Pseudicius siticulosus	3
Pseudicius UNKNOWN_NULL	3
Pseudischnaspis bowreyi	3
Pseudischyrus extricatus	3
Pseudisotoma UNKNOWN_NULL	3
Pseudoanthidium nanum	3
Pseudobryomima Pseudobryomima fallax	3
Pseudocalliope UNKNOWN_NULL	3
Pseudocellus boneti	3
Pseudoclerada UNKNOWN_NULL	3
Pseudocloeon propinquum	3
Pseudococcus nakaharai	3
Pseudocopaeodes euneus	3
Pseudocymus giffardi	3
Pseudodiamesa UNKNOWN_NULL	3
Pseudodinia occidentalis	3
Pseudodoros clavatus	3
Pseudogaurax signatus	3
Pseudogaurotina cressoni	3
Pseudohaustorius caroliniensis	3
Pseudomallada perfectus	3
Pseudomesochra media	3
Pseudomethoca aureovistita	3
Pseudomethoca mulaiki	3
Pseudomethoca toumeyi	3
Pseudomma berkeleyi	3
Pseudomma truncatum	3
Pseudomyrmex hesperius	3
Pseudomyrmex ita	3
Pseudomyrmex psw044	3
Pseudomyrmex rufomedius	3
Pseudonapomyza lacteipennis	3
Pseudopallene circularis	3
Pseudopanurgus durangoensis	3
Pseudopanurgus fuliginosus	3
Pseudopanurgus fuscicornis	3
Pseudoparlatoria serrulata	3
Pseudophaloe cerealia	3
Pseudopityophthorus fagi	3
Pseudopolydesmus canadensis	3
Pseudopolydesmus collinus	3
Pseudopsallus enceliae	3
Pseudopsallus greggii	3
Pseudopsallus tiquiliae	3
Pseudorthodes puerilis	3
Pseudoschoenobius Pseudoschoenobius opalescalis	3
Pseudoscorpiones unk.	3
Pseudosquillisma adiastalta	3
Pseudosquillisma oculata	3
Pseudothelphusa parabelliana	3
Pseudothyatria cymatophoroides	3
Pseudothysanoes rigidus	3
Pseudozonitis vaurieae	3
Pseudulrichia simplex	3
Psila fallax	3
Psilochorus coloradensis	3
Psilochorus redemptus	3
Psilopa girschneri	3
Psilopa leucostoma	3
Psilopa UNKNOWN_NULL	3
Psilotreta rufa	3
Psithyrus fernaldae	3
Psorophora discolor	3
Psorophora horrida	3
Psorthaspis portiae	3
Psyche Psyche casta	3
Psychoglypha alascensis	3
Psychoglypha Psychoglypha alascensis	3
Psychomyia nomada	3
Psychonoctua UNKNOWN_NULL	3
Psychophagus omnivorus	3
Psylla buxi	3
Psylloidea UNKNOWN_NULL	3
Psyrassa pertenuis	3
Pterodontia flavipes	3
Pteroma alternata	3
Pteromalidae unk.	3
Pteromicra pectorosa	3
Pteromicra pleuralis	3
Pteronarcys princeps	3
Pteronarcys proteus	3
Pterophoridae unk.	3
Pterosarus helianthi	3
Pterosarus rudbeckiae	3
Pterostichus californicus	3
Pterostichus fallax	3
Pterostichus hamiltoni	3
Pterostichus herculaneus	3
Pterostichus inanis	3
Pterostichus Pterostichus castaneus	3
Pterostichus Pterostichus fallax	3
Pterostichus Pterostichus montanellus	3
Pterostichus Pterostichus protractus	3
Pterostichus Pterostichus soperi	3
Pterostichus Pterostichus sp. 19	3
Pterostichus Pterostichus sublaevis	3
Pterostichus Pterostichus tropicalis	3
Pterostichus Pterostichus vermiculosus	3
Pterostichus punctiventris	3
Pterostichus riparius	3
Pterostichus tenuis	3
Ptilanthura tricarina	3
Ptilinus ruficornis	3
Ptilodexia conjuncta	3
Ptilodexia rufipennis	3
Ptiloglossa thoracica	3
Ptilophorus UNKNOWN_NULL	3
Ptiolina UNKNOWN_NULL	3
Ptomaphagus fisus	3
Ptycholoma peritana	3
Ptychopoda UNKNOWN_NULL	3
Pugettia richii	3
Pullimosina dahli	3
Pulverro constrictus	3
Punctum UNKNOWN_NULL	3
Puto decorosus	3
Puto simmondsiae	3
Pycnoderes pallidirostris	3
Pycnogonum littorale	3
Pycnopsyche antica	3
Pycnopsyche divergens	3
Pycnopsyche indiana	3
Pycnopsyche sonso	3
Pycnotomina cavicolle	3
Pygarctia Pygarctia murina	3
Pygolampis sericea	3
Pygospina spinata	3
Pyractomena borealis	3
Pyractomena Pyractomena dispersa	3
Pyralis Pyralis farinalis	3
Pyramica eggersi	3
Pyrausta grotei	3
Pyrausta obtusanalis	3
Pyrausta postaperta	3
Pyrausta socialis	3
Pyrausta tenuilinea	3
Pyrausta UNKNOWN_NULL	3
Pyreferra citrombra	3
Pyreferra Pyreferra citrombra	3
Pyropyga UNKNOWN_NULL	3
Pyrota riherdi	3
Pyrrharctia genini	3
Pyrrhogyra edocla	3
Pyrrhopyge chalybea	3
Quadrimaera chinarra	3
Quadrula nodulata	3
Quedius distans	3
Quedius mesomelinus	3
Quedius Quedius simulator	3
Quedius spelaeus	3
Quedius strenuus	3
Quedius transparens	3
Quinta cannae	3
Radara anartoides	3
Radema UNKNOWN_NULL	3
Raillietina UNKNOWN_NULL	3
Ramosiana insignis	3
Ranatra lethierryi	3
Ranatra operculata	3
Randallia gilberti	3
Randallia ornata	3
Ranilia muricata	3
Raphidioptera UNKNOWN_NULL	3
Rasivalva UNKNOWN_NULL	3
Rasopone jtl014	3
Ravinia anandra	3
Remaudiereana horvathi	3
Renia acclamalis	3
Renia flavipunctalis	3
Renia Renia sobrialis	3
Renia sobrialis	3
Renocera longipes	3
Renodesta ramsdalei	3
Reptalus exoptatus	3
Restheniella dysdercoides	3
Reticulitermes hesperus	3
Reuteria craigi	3
Reuteroscopus abroniae	3
Reuteroscopus froeschneri	3
Rhabdotettix palmeri	3
Rhachotropis inflata	3
Rhagio dimidiatus	3
Rhagoletis fausta	3
Rhamphomyia longicauda	3
Rhamphomyia praeterita	3
Rhamphura UNKNOWN_NULL	3
Rhaphium crassipes	3
Rhaphium elegantulum	3
Rhaxonycha bilobata	3
Rheotanytarsus elegans	3
Rhepoxynius menziesi	3
Rhetus arcius	3
Rheumatobates hungerfordi	3
Rhiginia UNKNOWN_NULL	3
Rhigopsis effracta	3
Rhinacloa antennalis	3
Rhinacloa mysteriosus	3
Rhinandrus UNKNOWN_NULL	3
Rhinosimus UNKNOWN_NULL	3
Rhionaeschna mutata	3
Rhipidia UNKNOWN_NULL	3
Rhizedra lutosa	3
Rhizelmis nigra	3
Rhizoecus simplex	3
Rhizophagus pseudobrunneus	3
Rhizophagus Rhizophagus remotus	3
Rhodobaenus lebasi	3
Rhomphaea projiciens	3
Rhopalolemma rotundiceps	3
Rhopalophora meskei	3
Rhopalopterum luteiceps	3
Rhopalopterum nudiusculum	3
Rhopalosiphum parvae	3
Rhopalothrix jtl019	3
Rhopalothrix megisthmica	3
Rhopus apterus	3
Rhyacionia frustrana	3
Rhyacophila appalachia	3
Rhyacophila carpenteri	3
Rhyacophila kondratieffi	3
Rhyacophila vaccua	3
Rhygoplitis UNKNOWN_NULL	3
Rhynchalastor histrionalis	3
Rhynchalastor pulvinatus	3
Rhyncolus cercocarpus	3
Rhyncolus oregonensis	3
Rhypasma UNKNOWN_NULL	3
Rhysodesmus tepanecus	3
Rhyssemus sonatus	3
Rhyssomatus UNKNOWN_NULL	3
Ribautodelphax albostriatus	3
Rimapenaeus UNKNOWN_NULL	3
Rivellia imitabilis	3
Robertus borealis	3
Robertus pumilus	3
Robertus UNKNOWN_NULL	3
Rodolia cardinalis	3
Rogeria jtl009	3
Rolstonocoris totolapanus	3
Ronetus UNKNOWN_NULL	3
Rosema thestia	3
Rothschildia erycina	3
Rubellomiris mariposa	3
Rubicundiella mucronata	3
Rugathodes pico	3
Rugilus angularis	3
Rugosana rugosa	3
Russellaspis pustulans	3
Rutelisca flohri	3
Sabinea sarsii	3
Sableta infulata	3
Sableta UNKNOWN_NULL	3
Sabulodes dissimilis	3
Sagatus punctifrons	3
Saileria compsus	3
Saldula ablusa	3
Saldula sulcicollis	3
Saldula xanthochila	3
Salebriaria engeli	3
Salimuzzamania UNKNOWN_NULL	3
Salpinginae UNKNOWN_NULL	3
Samea ecclesialis	3
Samea Samea multiplicalis	3
Samea UNKNOWN_NULL	3
Sandalus petrophya	3
Sanfilippodytes Sanfilippodytes terminalis	3
Sanfilippodytes terminalis	3
Saperda candida	3
Saperda imitans	3
Saperda Saperda candida	3
Saperda Saperda tridentata	3
Saperda Saperda vestita	3
Sapintus hispidulus	3
Sapromyza fusca	3
Sarcophaga sexpunctata	3
Sarcophaga shermani	3
Sarona akoko	3
Sarona beardsleyi	3
Sarona dakine	3
Sarona kaala	3
Sarona kohana	3
Sarona mokihana	3
Sarona xanthostelma	3
Saropogon coquilletti	3
Sassacus cyaneus	3
Sastrapada occiedntalis	3
Satilatlas Satilatlas gertschi	3
Satyrium Satyrium sylvinus	3
Saucrobotys futilalis	3
Saurita stryma	3
Saxidomus nuttalli	3
Scalmophorus minutus	3
Scalpellum UNKNOWN_NULL	3
Scaphidiini UNKNOWN_NULL	3
Scaphinotus cordatus	3
Scaphinotus cristatus	3
Scaphinotus fissicollis	3
Scaphinotus Scaphinotus angulatus	3
Scaphinotus Scaphinotus lodingi	3
Scaphinotus Scaphinotus velutinus	3
Scaphisoma repandum	3
Scaphocalanus UNKNOWN_NULL	3
Scaphoideus camurus	3
Scaphoideus densus	3
Scaphoideus obtusus	3
Scaphytopius alas	3
Scaphytopius canus	3
Scaphytopius flavens	3
Scaphytopius nigrifrons	3
Scaphytopius rubellus	3
Scaphytopius trilineatus	3
Scapteriscus vicinus	3
Scaptococcus californicus	3
Scaptomyza aberrans	3
Scaptomyza contestata	3
Scaptomyza deludens	3
Scaptomyza mediopallens	3
Scaptomyza palata	3
Scaptomyza paralobae	3
Scaptomyza protensa	3
Scaptomyza stramineifrons	3
Scaptomyza throckmortoni	3
Scaptomyza univitta	3
Scaptomyza varia	3
Scaptotrigona polita	3
Scarabaeoidea UNKNOWN_NULL	3
Scardiella approximatella	3
Scarites Scarites marinus	3
Scatella laxa	3
Scatella obsoleta	3
Scatimus UNKNOWN_NULL	3
Scaura latitarsis	3
Scelio rufulus	3
Sceliphron caementaria	3
Scellus exustus	3
Scelolyperus pasadenae	3
Scenopinus fenestralis	3
Schaffneropsallus oaxacensis	3
Schinia acutilinea	3
Schinia cupes	3
Schinia ligeae	3
Schinia lynx	3
Schinia meadi	3
Schinia Schinia bicuspida	3
Schinia Schinia buta	3
Schinia Schinia coercita	3
Schinia Schinia errans	3
Schinia Schinia reniformis	3
Schinia Schinia siren	3
Schinia tertia	3
Schizogenius longipennis	3
Schizogenius Schizogenius crenulatus	3
Schizogenius Schizogenius seticollis	3
Schizogenius Schizogenius tristriatus	3
Schizomicrus caecus	3
Schizonotus latus	3
Schizura UNKNOWN_NULL	3
Schreckensteinia festaliella	3
Scinda scarlatina	3
Sciopithes obscurus	3
Scironis sima	3
Sclerobunus glorietus	3
Sclerobunus skywalkeri	3
Sclerocrangon alata	3
Sclerodepsa UNKNOWN_NULL	3
Scolia consors	3
Scolobates auriculatus	3
Scolops excultus	3
Scolops flavidus	3
Scolopsella mexicana	3
Scolopygos pallida	3
Scolytus fagi	3
Scolytus monticolae	3
Scolytus scheryrewi	3
Scolytus Scolytus quadrispinosus	3
Scolytus Scolytus rugulosus	3
Scoparia Scoparia basalis	3
Scopelarchus analis	3
Scopeloberyx UNKNOWN_NULL	3
Scopula Scopula siccata	3
Scotinella brittoni	3
Scotobaenus parallelus	3
Scotochroa buprestoides	3
Scotogramma fervida	3
Scotoleon minusculus	3
Scotorythra paludicola	3
Scrobipalpopsis UNKNOWN_NULL	3
Scutomiris setosus	3
Scymnus brullei	3
Scymnus coniferarum	3
Scymnus Scymnus brullei	3
Scymnus Scymnus carri	3
Scymnus Scymnus cervicalis	3
Scymnus Scymnus postpictus	3
Scymnus tenebrosus	3
Scythris eboracensis	3
Scythris Scythris mixaula	3
Scytodes thoracica	3
Scytodes univittata	3
