concat_scientificName	unique_geo
Cryptorhynchus pumilus	1
Cryptorhynchus schwarzi	1
Cryptorhynchus sp.	1
Cryptoripersia trichura	1
Cryptoripersia tubulata	1
Cryptoscatomaseter	1
Cryptoscatomaseter criddlei	1
Cryptoscatomaseter punctissimus	1
Cryptoscatomaseter rossi	1
Cryptoscatomaseter umbricollis	1
Cryptoscatomaseter yavapai	1
Cryptosephus dilatus	1
Cryptoserphus obsoletus	1
Cryptoserphus parvulus	1
Cryptosoma bairdii (Stimpson, 1860)	1
Cryptosoma balguerii (Desbonne, in Desbonne & Schramm, 1867)	1
Cryptostemma uhleri	1
Cryptostemmatide	1
Cryptotendipes darbyi	1
Cryptotendipes darbyi (Sublette, 1960)	1
Cryptotendipes pseudotener	1
Cryptotermes brevis	1
Cryptotermes brevis (Walker, 1853)	1
Cryptotermes cavifrons	1
Cryptotreta cislimitensis	1
Cryptoxilos	1
Cryptudius inplutas	1
Crypturgus	1
Crypturgus atomus	1
Crypturgus borealis Swaine, J.M. , 1917	1
Crypturgus liquidambaris	1
Cryptus altonii	1
Cryptus aridus	1
Cryptus minimus	1
Cryptus mutatus	1
Cryptus persimilis Cresson, 1864	1
Cryptus recurvatus	1
Cryptus sodalis	1
Cryptyma cocona	1
Crysops carbonarius	1
Crytobium nactum	1
Crytolithus tesselatus	1
Crytomius dentiger	1
Crytomius plicatus	1
Crytophorus verrucosus	1
Crytopogon montanus subsp. montanus	1
Crytopogon nugator	1
Crytopogon perspicax	1
Cteisa pedinoides	1
Ctena bella	1
Ctendonta	1
Ctendonta cingulata	1
Ctenicera appressa	1
Ctenicera candezei	1
Ctenicera conjungens	1
Ctenicera cruciatus	1
Ctenicera dolorosa	1
Ctenicera dorothyae Knull	1
Ctenicera exclamationis	1
Ctenicera falsifica	1
Ctenicera furtiva	1
Ctenicera glaucus	1
Ctenicera hamata	1
Ctenicera hieroglyphicus	1
Ctenicera insidiosa	1
Ctenicera lanei	1
Ctenicera Latreille, 1829	1
Ctenicera lutescens	1
Ctenicera mendax	1
Ctenicera noxia	1
Ctenicera pudica	1
Ctenicera pyrrhos (Herbst, 1806)	1
Ctenicera rupestris (Germar, 1843)	1
Ctenicera semivittatus	1
Ctenicera spp.	1
Ctenicera uliginosa	1
Ctenicerus hieroglyphicus	1
Ctenichneumon	1
Ctenichneumon minor	1
Ctenichneumon semicaeruleus	1
Ctenioschelus goryi	1
Cteniscus dorsalis	1
Cteniscus glutiniatus	1
Cteniscus maculiventris	1
Cteniscus promediatus	1
Cteniscus pyelechus	1
Cteniscus sp.1	1
Cteniscus spp.	1
Cteniscus vitticollis	1
Ctenisis phylanderi	1
Ctenisis raffrayi Casey, 1894	1
Ctenisodes consobrinus	1
Ctenisodes lacustris	1
Ctenisodes ocularis	1
Ctenisodes spp.	1
Ctenistes consobrinus	1
Ctenistes piceus	1
Ctenistes zimmermanni	1
Ctenium similis	1
Ctenobium antennatum	1
Ctenobium cinereum	1
Ctenobolbina abrupta	1
Ctenobolbina bispinata	1
Ctenobolbina cancellata	1
Ctenobolbina cancellata varicata	1
Ctenobolbina ciliata	1
Ctenobolbina duryi	1
Ctenobolbina inflata	1
Ctenobolbina parva	1
Ctenobolbina percarinata	1
Ctenobolbina projecta	1
Ctenocalanus	1
Ctenocallis setosa (Kaltenbach, 1846)	1
Ctenocephalides canis	1
Ctenocephalus	1
Ctenocephalus matthewi	1
Ctenochira analis	1
Ctenochira arcuata	1
Ctenochira debilis	1
Ctenochira dilatata	1
Ctenochira gillettei	1
Ctenochira haemosterna	1
Ctenochira infesta	1
Ctenochira picta	1
Ctenochira sphaerocephalus (Gravenhorst, 1829)	1
Ctenochira subcrassa	1
Ctenocolum janzeni Kingsolver & Johnson, 1978	1
Ctenocolum Kingsolver & Whitehead, 1974	1
Ctenocystis ?	1
Ctenocystis utahensis	1
Ctenolepisma	1
Ctenolepisma Escherich, 1905	1
Ctenolepisma lineata	1
Ctenolepisma rubroviolacea	1
Ctenolepisma urbana	1
Ctenopelma	1
Ctenopelma croceum	1
Ctenopelma nigricorne	1
Ctenopelmatinae Ich.047	1
Ctenophora	1
Ctenophora (Ctenophora) apicata Osten Sacken, 1864	1
Ctenophora apicata	1
Ctenophora dorsalis	1
Ctenophthalmus assimilis	1
Ctenopyge acadica	1
Ctenopyge flagellifer	1
Ctenorhabdotus capulus	1
Ctenoscelis Audinet-Serville, 1832	1
Ctenothrips bridwelli	1
Ctenothrips bridwelli Franklin, 1907	1
Ctenucha multifaria var. luteoscapus	1
Ctenucha rubriceps	1
Ctenucha ruficeps Walker, 1854	1
Ctenucha sanguinaria	1
Ctenucha togata	1
Ctenus	1
Ctenus bilobatus	1
Ctenus calcaratus	1
Ctenus calcaratus cf.	1
Ctenus captiosus cf.	1
Ctenus exlinae	1
ctenus exlineae	1
Ctenus hibernalis ?	1
Ctenus peregrinus	1
Cuapetes americanus	1
Cubaris californica (Budde-Lund, 1885)	1
Cubiona	1
Cubocephalus	1
Cubocephalus annectus	1
Cubocephalus ardens	1
Cubocephalus associator (Thunberg, 1822)	1
Cubocephalus atriclunis	1
Cubocephalus baldaufii	1
Cubocephalus callicerus	1
Cubocephalus carnosus	1
Cubocephalus cincticornis	1
Cubocephalus contractus	1
Cubocephalus denticulatus	1
Cubocephalus dreisbachi	1
Cubocephalus euryops	1
Cubocephalus flavipes	1
Cubocephalus hirtipes	1
Cubocephalus incisus	1
Cubocephalus incognitus	1
Cubocephalus inhabilis	1
Cubocephalus laticeps	1
Cubocephalus longicaudus	1
Cubocephalus maurus	1
Cubocephalus miarus	1
Cubocephalus micans	1
Cubocephalus nigriventris	1
Cubocephalus nitidus	1
Cubocephalus pallidus	1
Cubocephalus personatus	1
Cubocephalus prolixus	1
Cubocephalus rectus	1
Cubocephalus sp.2	1
Cubocephalus spp.	1
Cubocephalus sternolophus	1
Cucarastichus texanus	1
Cuccoceras bonae-vistae	1
Cuclotogaster heterogrammicus	1
Cucujus	1
Cucujus modestus	1
Cuculaea vulgaris	1
Cuculionidae	1
Cucullanus	1
Cucullia albida	1
Cucullia basipuncta	1
Cucullia comstocki	1
Cucullia conversipennis	1
Cucullia dammersi	1
Cucullia eccissica	1
Cucullia eurekae	1
Cucullia florea obscurior	1
Cucullia heinrichi	1
Cucullia intermedia cinderella	1
Cucullia intermedia intermedia	1
Cucullia lactea	1
Cucullia lethe	1
Cucullia lilacina	1
Cucullia montanae Grote, 1882	1
Cucullia obscurior	1
Cucullia postera GuenÃ©e, 1852	1
Cucullia santonici	1
Cucullia similaris Smith, 1892	1
Cucullia solidaginis	1
Cuerna alta	1
Cuerna costalis (Fabricius, 1803)	1
Cuerna fenestella	1
Cuerna kaloostiani	1
Cuerna septentrionalis	1
Cuerna spp.	1
Cuestus mutilatus	1
Culex abominator Dyar & Knab, 1909	1
Culex bahamensis	1
Culex bahamensis Dyar & Knab, 1906	1
Culex cantans	1
Culex cedecei Stone & Hair, 1968	1
Culex damnatorum	1
Culex erythrothorax	1
Culex erythrothorax Dyar, 1907	1
Culex interrogator Dyar & Knab, 1906	1
Culex mulrennani Basham, 1948	1
Culex nigripalpus	1
Culex opisthopus Komp, 1926	1
Culex peus	1
Culex resteuans	1
Culex stigmatosoma Dyar, 1907	1
Culex varipalpus Coquillett, 1902	1
Culi005	1
Culi008	1
Culicidae sp.01	1
Culicidae sp.02	1
Culicinae unk.	1
Culicoidea	1
Culicoides biguttatus (Coquillett, 1901)	1
Culicoides canadensis	1
Culicoides chiopterus (Meigen, 1830)	1
Culicoides hinmani	1
Culicoides koreensis Arnaud, 1956	1
Culicoides melleus	1
Culicoides mulrennani Beck, 1957	1
Culicoides piliferus	1
Culicoides sonorensis Wirth & Jones, 1957	1
Culicoides spp.	1
Culicoides travisi	1
Culicoides unicolor	1
Culicoides venustus	1
Culicoides villosipennis	1
Culiseta minnesotae	1
Culiseta particeps	1
Culoptila cantha (Ross, 1938)	1
Cultroribula junxticuspidata	1
Cumella (Cumella) aculeata Jones, 1984	1
Cumella (Cumella) antipai Petrescu, Iliffe & Sarbu, 1994	1
Cumella (Cumella) decipiens Jones, 1984	1
Cunaxa armata	1
Cuneamya?	1
Cuniberta subtinctella	1
Cup Corals, gen. et sp. ind.	1
Cuparessa Sj??stedt, 1921	1
Cupes serrata	1
Cupidaspis besheare	1
Cupido amyntula herri	1
Cupido amyntula herrii	1
Cupido amyntula or Cupido comyntas	1
Cupido amyntula valeriae	1
Cupido comyntas texana	1
Cupido fuligenosa	1
Cupido Schrank, 1801	1
Cupiennius foliatus	1
Cupiennus	1
Cupressaspis shastae	1
Cupularostrum convexorus	1
Cupularostrum gordoni	1
Cupularostrum litchfieldensis	1
Curc001	1
Curc002	1
Curc003	1
Curc004	1
Curc005	1
Curc006	1
Curc007	1
Curc008	1
Curc010	1
Curc011	1
Curc012	1
Curc013	1
Curc014	1
Curc015	1
Curc016	1
Curc017	1
Curc018	1
Curc019	1
Curc020	1
Curc021	1
Curc023	1
Curc024	1
Curculio cervulinus	1
Curculio Linnaeus, 1758	1
Curculio macrodon	1
Curculio paradalis	1
Curculio quercusgriseae	1
Curculio rubipililineus	1
Curculio s Villers	1
Curicta howardi	1
Curicta pronotata	1
Curicta scorpio StÃ¥l, 1862	1
Curimopsis echinata	1
Curimopsis moosilauke	1
Curimopsis setulosa	1
Curinus coeruleus (Mulsant, 1850)	1
Curtara Curtara latera	1
Curtara declivara	1
Curtara enadara	1
Curtara insueta	1
Curtomerus flavus (Fabricius, 1775)	1
Curtonotidae	1
Curtonotidae ?	1
Curtonotum helvum	1
Curtonotus cylindricus	1
Curtonotus hyperboreus	1
Curtonotus jacobinus	1
Curtonotus rufimanus	1
Cusacrinus coelatus	1
Cusacrinus denticulatus	1
Cusacrinus ectypus	1
Cusacrinus gracilis	1
Cusacrinus gracilis ?	1
Cusacrinus hurdianus	1
Cusacrinus limabrachiatus	1
Cusacrinus longus	1
Cusacrinus penicillus	1
Cusacrinus spinotentaculatus	1
Cusacrinus spinotentaculus	1
Cusacrinus tenuisculptus	1
Cusacrinus thetis	1
Cusacrinus tuberculosus	1
Cusacrinus tuberculosus ?	1
Cuspidaria media	1
Custotychus	1
Custotychus minor	1
Custotychus minor (LeConte, 1849)	1
Custotychus Park & Wagner, 1962	1
Custotychus verticalis (Casey, 1894)	1
CUtaherebridae	1
Cuterebra angustifrons Dalmat, 1942	1
Cuterebra austeni	1
Cuterebra buccata	1
Cuterebra cuniculi	1
Cuterebra emasculator	1
Cuterebra fontinella	1
Cuterebra fontinella Clark, 1827	1
Cuterebra grisea	1
Cuterebra horripilum	1
Cuterebra neomexicana	1
Cuterebra ruficrus	1
Cuterebra tenebrosa	1
Cutina albopunctella	1
Cyamops nubulosa	1
Cyamus boopis	1
Cyamus kessleri	1
Cyamus Latreille, 1796	1
Cyamus ovalis	1
Cyamus scammoni	1
Cyaneus sp. 1	1
Cyanopepla bella	1
Cyanopepla cruenta	1
Cyanopepla submacula	1
Cyanophrys agricolor	1
Cyanophrys agricolor (Butler & H. Druce, 1872)	1
Cyanophrys amyntor	1
Cyanophrys Clench, 1961	1
Cyanophrys fusius	1
Cyanophrys goodsoni	1
Cyanophrys longula	1
Cyanophrys longula (Hewitson, 1868)	1
Cyanoplax fackenithallae	1
Cyanopterus (Cyanopterus) webbi	1
Cyarda melichari Van Duzee, 1902	1
Cyathissa percara	1
Cyathocephalus truneatus	1
Cyathophylloid?	1
Cyathophylloids	1
Cyathophyllum ?	1
Cyathoxonia cynodon	1
Cyathoxonia gainesi	1
Cyathura carinata	1
Cyathura carinata (KrÃ¸yer, 1847)	1
Cyatophyllum multigemmatum	1
Cyatophyllum radicula	1
Cybaeodes incerta	1
Cybaeopsis ?	1
Cybaeopsis hoplomacha	1
Cybaeopsis pantopla	1
Cybaeopsis tibalis	1
Cybaeus bulbosus	1
Cybaeus cascadius	1
Cybaeus chaudius	1
Cybaeus hatchi	1
Cybaeus minoensis	1
Cybaeus minor	1
Cybaeus minutus	1
Cybaeus olympia	1
Cybaeus olympiae	1
Cybaeus silicis	1
Cybaeus simplex	1
Cybaeus tetricus	1
Cybaeus tius	1
Cybalomia extorris	1
Cybantix cuniculus	1
Cybantix harrisi	1
Cybantyx	1
Cybantyx insignis	1
Cybele mira	1
Cybele pervetusta ?	1
Cybeloides cimelia	1
Cybeloides iowensis	1
Cybeloides virginiensis Cooper, 1953	1
Cybelopsis latipolpebrus	1
Cybicter fimbriolatus	1
Cybister (Allosigara) fimbriolatus	1
Cybister (Cybister) explanatus LeConte, 1852	1
Cybister (Cybister) fimbriolatus (Say, 1825)	1
Cybister Curtis, 1827	1
Cybister lewisianus	1
Cybister limbatus	1
Cybocephalidae Jacquelin du Val, 1858	1
Cybocephalus kathrynae	1
Cybocephalus nipponicus	1
Cybocephalus randalli	1
Cychramus adustus bicolor	1
Cychramus adustus Erichson, 1843	1
Cychramus zimmermanni	1
Cychrus	1
Cychrus (Brennus) oreophilus	1
Cychrus aeneicollis	1
Cychrus angusticollis	1
Cychrus bicarinatus	1
Cychrus constrictus	1
Cychrus cordatus	1
Cychrus dilatatus	1
Cychrus elevatus	1
Cychrus Fabricius, 1794	1
Cychrus fulleri	1
Cychrus guyotii	1
Cychrus hemphilii rickseckeri	1
Cychrus hemphilli rickseckeri	1
Cychrus hemphillii rickseckeri	1
Cychrus merkelii	1
Cychrus mimus	1
Cychrus obliquus	1
Cychrus regularis	1
Cychrus rickseckeri	1
Cychrus rickseckeri Leconte, 1884	1
Cychrus rugiceps	1
Cychrus snowi	1
Cychrus stenostomus indianae	1
Cychrus striatopunctatus	1
Cychrus tuberculatus T.W.Harris, 1839	1
Cychrus ventricosus	1
Cychrus viduus	1
Cychrus violaceus	1
Cyclargus ammon (Lucas, 1857)	1
Cyclargus ammon bethunebakeri	1
Cyclargus thomasi bethunebakeri	1
Cyclaspis bituberculata Donath-Hernandez, 1988	1
Cyclaspis concepcionensis Donath-Hernandez, 1988	1
Cyclaspis varians	1
Cyclionus	1
Cyclistus convexus	1
Cyclocardia borealis	1
Cycloceltites arduini	1
Cyclocephala abrupta	1
Cyclocephala amazona (Linnaeus, 1767)	1
Cyclocephala aravaipensis	1
Cyclocephala arizonica	1
Cyclocephala carbonaria	1
Cyclocephala comata Bates, 1888	1
Cyclocephala conspicua	1
Cyclocephala Dejean, 1821	1
Cyclocephala discolor (Herbst, 1790)	1
Cyclocephala frendei	1
Cyclocephala gregaria	1
Cyclocephala halffteriana Martinez, 1968	1
Cyclocephala hirta LeConte, 1861	1
Cyclocephala immaculata (Olivier, 1789)	1
Cyclocephala manca	1
Cyclocephala mesophylla	1
Cyclocephala octopunctata	1
Cyclocephala pasadena	1
Cyclocephala pasadenae (Casey, 1915)	1
Cyclocephala rustica	1
Cyclocephala sororia Bates, 1888	1
Cyclocephala stictica Burmeister, 1847	1
Cyclocephala tenuicutis	1
Cyclocephala testacea	1
Cyclocephala warneri	1
Cycloceras	1
Cycloceras?	1
Cyclocoelidae	1
Cyclocosmia truncata (Hentz, 1841)	1
Cyclocyrtendoceras ?	1
Cyclodes caecutiens	1
Cyclodesmus aztecus Humbert & Saussure, 1869	1
Cyclodorippe antennaria	1
Cycloes bairdii Stimpson, 1860	1
Cyclogastrella	1
Cyclograpsus H. Milne Edwards, 1837	1
Cyclograpsus henshawi	1
Cyclograpsus integer	1
Cyclois Agassiz, 1846	1
Cyclolabus	1
Cyclolabus gracilicornis	1
Cyclolabus impressus	1
Cyclolabus pactor (Wesmael, 1845)	1
Cyclolabus subdentatus	1
Cyclolituites americana	1
Cyclonaias tuberculata	1
Cycloneda Crotch, 1871	1
Cycloneda immaculata	1
Cycloneda polita Casey, 1899	1
Cycloneda rubidoparallundula	1
Cycloneda sanguinea (Linnaeus, 1763)	1
Cycloneda sanguinea sanguinea	1
Cyclonema pericarinata ?	1
Cyclonotum cacti	1
Cyclonotum palmarum	1
Cyclonotum semiglobosum	1
cyclopcephala lurida	1
Cyclophora myrtaria	1
Cyclophora packardi	1
Cyclopina Claus, 1863	1
Cyclopina gracilis Claus, 1863	1
Cyclopoliarus	1
Cyclopora polymorpha	1
Cyclops albidus	1
Cyclops ater	1
Cyclops bicuspidatus	1
Cyclops diaphanus	1
Cyclops fimbriatus poppei	1
Cyclops fimbriatus popperi	1
Cyclops leuckarti	1
Cyclops MÃ¼ller O.F., 1785	1
Cyclops prasinus	1
Cyclops robustus	1
Cyclops scutifer G. O. Sars, 1863	1
Cyclops serrulatus	1
Cyclops venustus Norman & Scott T., 1906	1
Cyclops vernalis	1
Cyclops viridis	1
Cyclops vulgaris	1
Cycloptilum bimaculatum	1
Cycloptilum Scudder, 1869	1
Cycloptilum trigonipalpum	1
Cyclosa berlandi	1
Cyclosa berlandi Levi, 1999	1
Cyclosa bifurcata	1
Cyclosa conica (Pallas, 1772)	1
Cyclosa coylei	1
Cyclosa pichilinque	1
Cyclosternum pentalore	1
Cyclostremella humilis	1
Cyclotelus pictipennis (Wiedemann, 1821)	1
Cyclotrachelus (Cyclotrachelus) alabamensis (Casey, 1920)	1
Cyclotrachelus (Cyclotrachelus) approximatus (LeConte, 1848)	1
Cyclotrachelus (Cyclotrachelus) brevoorti (LeConte, 1848)	1
Cyclotrachelus (Cyclotrachelus) dejeanellus (Csiki, 1930)	1
Cyclotrachelus (Cyclotrachelus) faber (Germar, 1824)	1
Cyclotrachelus (Cyclotrachelus) fucatus (Freitag, 1969)	1
Cyclotrachelus (Cyclotrachelus) laevipennis (LeConte, 1848)	1
Cyclotrachelus (Cyclotrachelus) spoliatus (Newman, 1838)	1
Cyclotrachelus (Cyclotrachelus) vinctus (LeConte, 1852)	1
Cyclotrachelus (Evarthrus) alabamae (Van Dyke, 1926)	1
Cyclotrachelus (Evarthrus) alternans (Casey, 1920)	1
Cyclotrachelus (Evarthrus) blatchleyi (Casey, 1918)	1
Cyclotrachelus (Evarthrus) constrictus	1
Cyclotrachelus (Evarthrus) convivus (LeConte, 1852)	1
Cyclotrachelus (Evarthrus) engelmani (LeConte, 1852)	1
Cyclotrachelus (Evarthrus) floridensis (Freitag, 1969)	1
Cyclotrachelus (Evarthrus) furtivus (LeConte, 1852)	1
Cyclotrachelus (Evarthrus) gravidus (Haldeman, 1853)	1
Cyclotrachelus (Evarthrus) heros (Say, 1823)	1
Cyclotrachelus (Evarthrus) incisus (LeConte, 1848)	1
Cyclotrachelus (Evarthrus) nonnitens (LeConte, 1873)	1
Cyclotrachelus (Evarthrus) sallei (LeConte, 1873)	1
Cyclotrachelus (Evarthrus) seximpressus (LeConte, 1848)	1
Cyclotrachelus (Evarthrus) sigillatus (Say, 1823)	1
Cyclotrachelus (Evarthrus) sodalis (LeConte, 1848)	1
Cyclotrachelus (Evarthrus) substriatus (LeConte, 1848)	1
Cyclotrachelus alterans	1
Cyclotrachelus dejeanellus	1
Cyclotrachelus gigas	1
Cyclotrachelus hypherpiformis	1
Cyclotrachelus iowensis	1
Cyclotrachelus iuvenis	1
Cyclotrachelus macrovulus	1
Cyclotrachelus roticollis	1
Cyclotrachelus rotundatus	1
Cyclotrachelus seximpressa	1
Cyclotrachelus torvus (LeConte, 1863)	1
Cyclotrachelus unicolor	1
Cyclotrachelus whitcombi	1
Cyclotrachelvs blatchleyi	1
Cyclotypus	1
Cycloxanthops novemdentatus	1
Cycloxanthops Rathbun, 1897	1
Cyclus americanus	1
Cydia acaciavora	1
Cydia albimaculana	1
Cydia americana	1
Cydia banksia	1
Cydia bracteatana	1
Cydia colorana	1
Cydia cupressana	1
Cydia deshaisiana	1
Cydia falsifalcella	1
Cydia fletcherana	1
Cydia fletcherana Kearfott, 1907	1
Cydia gallaesaliciana	1
Cydia garacana	1
Cydia H?¬bner, 1825	1
Cydia injectiva	1
Cydia injectiva Heinrich, 1926	1
Cydia inopiosa	1
Cydia lacustrina	1
Cydia lautiuscula	1
Cydia miscitata	1
Cydia parapteryx	1
Cydia piperana complex	1
Cydia pomonella pomonella	1
Cydia sp. undet 1	1
Cydia sp. undet.	1
Cydia tana	1
Cydia toreuta Grote, 1873	1
Cydia youngana	1
Cydianerus argenteus	1
Cydistomyia risbeci	1
Cydnodromus collegae	1
Cydnodromus comitatus	1
Cydnodromus interfolius	1
Cydnoides ciliatus sbp. orientis	1
Cydnoides obtusus	1
Cydosia aurivitta	1
Cydosia aurivitta Grote & Robinson, 1869	1
Cydosia imitella	1
Cydrus naevolus Godman, 1900	1
Cyematidae	1
Cylas formicarius (Fab.)	1
Cylas formicarius (Fabricius, 1798)	1
Cylicha bidenta	1
Cylichma costata	1
Cylichria triticea	1
Cylicocercus	1
Cylindera (Cylindera) celeripes (LeConte, 1848)	1
Cylindera (Cylindera) cursitans (LeConte, 1857)	1
Cylindera (Cylindera) lemniscata (LeConte, 1854)	1
Cylindera (Cylindera) unipunctata (Fabricius, 1775)	1
Cylindera nephelota	1
Cylindera terricola continua	1
Cylindera terricola susanagreae	1
Cylindrarctus	1
Cylindrarctus crinifer Casey, 1894	1
Cylindrarctus onaga	1
Cylindrocerus madaroides	1
Cylindrocopterus horridus	1
Cylindrocopturus adspersus (LeConte)	1
Cylindrocopturus albonotatus	1
Cylindrocopturus bifasciatus	1
Cylindrocopturus centropictus	1
Cylindrocopturus crassus	1
Cylindrocopturus cretaceus	1
Cylindrocopturus dehiscens	1
Cylindrocopturus deleoni	1
Cylindrocopturus elongatus Champ. , 1906	1
Cylindrocopturus floridanus	1
Cylindrocopturus furnissi	1
Cylindrocopturus ganglbaueri	1
Cylindrocopturus Heller, 1895	1
Cylindrocopturus imbricatus	1
Cylindrocopturus littoralis	1
Cylindrocopturus lunatus	1
Cylindrocopturus mediinotus	1
Cylindrocopturus munitus	1
Cylindrocopturus princeps	1
Cylindrocopturus tetralobus	1
Cylindroderus mexicanus	1
Cylindrodesmus	1
Cylindroiulus caeruleocinctus (Wood, 1864)	1
Cylindroiulus caeruleocinctus ?	1
Cylindroiulus frisius (Verhoeff, 1891)	1
Cylindroiulus punctatus (Leach, 1815)	1
Cylindroiulus truncorum	1
Cylindromyia armata	1
Cylindromyia binotata	1
Cylindromyia californica	1
Cylindromyia decora	1
Cylindromyia decora Aldrich, 1926	1
Cylindromyia dosiades	1
Cylindromyia euchenor	1
Cylindromyia fumipennis	1
Cylindromyia intermedia (Meigen, 1824)	1
Cylindromyia propusilla	1
Cylindromyrmex whymperi	1
Cylindrophyllum compactum ?	1
Cylindrotoma distinctissima subsp. americana Osten Sacken, 1865	1
Cylindrotoma Macquart, 1834	1
Cylionus gracilis (Humbert & DeSaussure, 1869)	1
Cyliostephanus lungibursata	1
Cylisticus convexus	1
Cylistix gracile (J. E. LeConte, 1845)	1
Cyllidium atrum	1
Cyllidium nigrellum	1
Cyllidium pallidum	1
Cylloceria arizonica	1
Cylloceria impolita	1
Cylloceria SchiÃ¸dte, 1838	1
Cyllodes	1
Cyllodes biplagiatus	1
Cylloepus abnormus	1
Cylloepus proximus	1
Cylloepus proximus?	1
Cylloepus puncticollis	1
Cylloepus quadrinotatus	1
Cylloepus?	1
Cyllopsis gemma (HÃƒÂ¼bner, 1809)	1
Cyllopsis gemma (H�bner, 1808)	1
Cyllopsis gemma freemanni	1
Cyllopsis hilaria	1
Cyllopsis pyracmon henshawi	1
Cymaclymenia striata aff	1
Cymaenes fraus	1
Cymaenes odilia trebius	1
Cymaenes tripunctus Herrich-SchÃ¤ffer, 1865	1
Cymatium muricinum	1
Cymatium nicobaricum	1
Cymatodema tenera	1
Cymatodera cancellata	1
Cymatodera chisosensis	1
Cymatodera Dietrichi Barr	1
Cymatodera fallax	1
Cymatodera fascifera	1
Cymatodera flavosignata	1
Cymatodera fuscula	1
Cymatodera fuscula var. texana	1
Cymatodera gigantea	1
Cymatodera grandis Gorham 1882	1
Cymatodera hopei Gray in Griffith, 1832	1
Cymatodera knausi Wolcott, 1921	1
Cymatodera latefascia Schaeffer, 1904	1
Cymatodera longicornis	1
Cymatodera morosa	1
Cymatodera oblita Horn	1
Cymatodera pallida	1
Cymatodera pallidipennis	1
Cymatodera Pilosa	1
Cymatodera pilosella	1
Cymatodera scitula	1
Cymatodera sodalis	1
Cymatodera torosa	1
Cymatodera tutoides	1
Cymatodera werneri Barr, 1952	1
Cymatodera xanti	1
Cymatonautilus?	1
Cymatonota	1
Cymatonota?	1
Cymatophora approximaria	1
Cymatophora caniplaga	1
Cymatophora coortaria	1
Cymatophora tema	1
Cymatosyrina attalia	1
Cymbaeremaeus parvula	1
Cymbaloporetta squammosa	1
Cymbiodyta brevicollis (Sharp, 1882)	1
Cymbiodyta chamberlainim	1
Cymbiodyta columbiana Leech, 1948	1
Cymbiodyta dorsalis (Motschulsky, 1859)	1
Cymbiodyta imbellis (LeConte, 1861)	1
Cymbiodyta minima Notman, 1919	1
Cymbiodyta morata	1
Cymbiodyta punctatostriata (Horn, 1873)	1
Cymbiodyta rotunda	1
Cymbiodyta semistriata (Zimmermann, 1869)	1
Cymbiodyta spp.	1
Cymbiodyta toddi Spangler, 1966	1
Cymbiodyta vindicata Fall, 1924	1
Cymindis (Cymindis) americana Dejean, 1826	1
Cymindis (Cymindis) arizonensis Schaeffer, 1910	1
Cymindis (Cymindis) borealis LeConte, 1863	1
Cymindis (Cymindis) elegans LeConte, 1848	1
Cymindis (Cymindis) laticollis Say, 1830	1
Cymindis (Cymindis) pilosa Say, 1823	1
Cymindis (Cymindis) seriata Hatch, 1953	1
Cymindis abstrusa	1
Cymindis arizonensis Schaeffer, 1910	1
Cymindis brevipennis	1
Cymindis californica	1
Cymindis cribrata	1
Cymindis cribrata Chaudoir, 1975	1
Cymindis limbatus Dejean 1831	1
Cymindis nr. neglecta	1
Cymindis pilosa Say, 1823	1
Cymindis platicollis (Say, 1823)	1
Cymindis punctigera LeConte, 1851	1
Cymindis punctigera subsp. punctigera	1
Cymindis reflexa	1
Cymindis sp1	1
Cymindis spp.	1
Cymindis venator	1
Cymindis viridicollis	1
Cyminidis arizonenisis	1
Cymitaria	1
Cymodoce faxoni	1
Cymodusa	1
Cymodusa melanocera	1
Cymodusa spp.	1
Cymodusopsis spp.	1
Cymopolia affinis	1
Cymopolia alternatus	1
Cymopolia gracilis	1
Cymopolia obesa	1
Cymopolus agassizii	1
Cymothoa excisa Perty, 1833	1
Cymus angustatus StÃ¥l, 1874	1
Cymus discors Horvath, 1908	1
Cynaeus opacus	1
Cynea bistrigula	1
Cynea diluta	1
Cynea irma	1
Cynea megalops	1
Cynidae	1
Cynipidae / Figitidae	1
Cynipidae ?	1
Cynipoidea Cyn.001	1
Cynipoidea Cyn.005	1
Cynipoidea sp.01	1
Cynips	1
Cynips arida	1
Cynips arliciformis	1
Cynips centricola var. clivorum	1
Cynips conica	1
Cynips conspicua	1
Cynips coriorrion	1
Cynips gemmula var. cruenta	1
Cynips gemmula var. fuscata	1
Cynips hirta var. packorum	1
Cynips lobata	1
Cynips macrocarpae	1
Cynips maculosa	1
Cynips magdalenae	1
Cynips mirabilis	1
Cynips mirabilis var. leachii	1
Cynips multipunctata	1
Cynips multipunctata var. indicta	1
Cynips nigricollis	1
Cynips noxiosa	1
Cynips pezomachoides var. advena	1
Cynips pezomachoides var. derivatus	1
Cynips pezomachoides var. ozark	1
Cynips pezomachoides var. wheeleri	1
Cynips pilea	1
Cynips plumbea	1
Cynips quercus	1
Cynips tepicana	1
Cynomyia cadaverina	1
Cynomyopsis cadaverina	1
Cynorhina banksi	1
Cynorhinella longinasus	1
Cynorta calycina SÃ¸rensen, 1932	1
Cynorta cruzensis	1
Cynorta fortina	1
Cynorta mexicana	1
Cynthium	1
Cyparium flavipes	1
Cyperana eruca	1
Cyperana gesa	1
Cyperana montula	1
Cyperana stylata	1
Cypha inexpectata Klimaszewski & Godin, 2008	1
