scientificName	unique_geo
Ceraclea flava	6
Ceraclea latahensis	1
Ceraclea maculata	17
Ceraclea maculata (Banks, 1899)	1
Ceraclea maculata?	1
Ceraclea neffi	3
Ceraclea nepha	3
Ceraclea ophioderus	1
Ceraclea protonepha	1
Ceraclea punctata	1
Ceraclea resurgens (Walker, 1852)	1
Ceraclea ruthae	1
Ceraclea spongillovorax	3
Ceraclea Stephens, 1829	7
Ceraclea tarsipunctata	4
Ceraclea tarsipunctata (Vorhies, 1909)	1
Ceraclea transversa	7
Ceraclea transversa (Hagen, 1861)	2
Ceradocus Costa, 1853	10
Ceradocus sheardi Shoemaker, 1948	22
Ceradocus shoemakeri Fox, 1973	100
Ceradocus spinicaudus Holmes, 1908	1
Ceraeochrysa lineaticornis (Fitch, [1855])	1
Ceraeochrysa valida (Banks, 1895)	2
Ceraleptus americanus StÃ¥l, 1870	1
Cerambycidae	117
Ceranemota albertae Clarke, 1938	4
Ceranemota amplifascia	1
Ceranemota fasciata Barnes & McDunnough, 1910	4
Ceranemota sp.	1
Ceranemota tearlei	1
Ceranisus Walker, 1841	1
Ceranthia Robineau-Desvoidy, 1830	3
cerapachys (indet)	16
cerapachys augustae	10
Cerapachys augustae Wheeler	13
Cerapachys augustae Wheeler, 1902	1
Cerapachys davisi Smith	1
Cerapachys davisi Smith, 1942	1
cerapachys jtl001	1
cerapachys jtl005	1
cerapachys jtl008	4
cerapachys jtl009	1
cerapachys jtl013	2
cerapachys jtl014	2
cerapachys jtl020	4
cerapachys jtl025	1
cerapachys jtl026	9
cerapachys jtl027	4
cerapachys jtl028	2
cerapachys jtl030	2
cerapachys jtl034	1
cerapachys jtl035	1
Cerapachys Smith, 1857	5
Cerapachys sp.	1
Ceraphron Jurine, 1807	3
Ceraphron spp.	1
Ceraphronidae	1
Cerapoda Smith, 1894	1
Cerapoda stylata	1
Cerapoda stylata Smith	1
Cerapteryx Curtis, 1833	1
Cerapus benthophilus Thomas and Heard, 1979	37
Cerapus cudjoe Lowry and Thomas, 1991	7
Cerapus Say, 1817	125
Cerapus tubularis Say, 1817	101
cerasivorana	1
Ceraspis centralis (Sharp, 1877)	2
Cerastis cornuta	1
Cerastis enigmatica Lafontaine & Crabo, 1997	3
Cerastis fishii	1
Cerastis fishii (Grote, 1878)	2
Cerastis salicarum	1
Cerastis salicarum (Walker, 1857)	5
Cerastis tenebrifera	1
Cerastis tenebrifera Walker, 1865	5
Ceratagallia bigeloviae (Baker)	2
Ceratagallia Ceratagallia siccifolius	1
Ceratagallia Kirkaldy, 1907	12
Ceratagallia sp.	1
Cerathosia tricolor	1
Cerathosia tricolor Smith, 1887	1
Ceraticelus	8
Ceraticelus alticeps	2
Ceraticelus alticeps (Fox, 1891)	2
Ceraticelus atriceps	4
Ceraticelus atriceps (O. P.-Cambridge, 1874)	45
Ceraticelus bryantae Kaston, 1945	2
Ceraticelus bulbosus	1
Ceraticelus bulbosus (Emerton, 1882)	7
Ceraticelus carinatus	1
Ceraticelus crassiceps	12
Ceraticelus crassiceps Chamberlin & Ivie, 1939	23
Ceraticelus emertoni (O. P.-Cambridge, 1874)	8
Ceraticelus emertoni (O. Pickard-Cambridge, 1874)	1
Ceraticelus emertoni (Pickard-Cambridge, 1874)	2
Ceraticelus fissiceps	3
Ceraticelus fissiceps (O. P.-Cambridge, 1874)	49
Ceraticelus fissiceps (O. Pickard-Cambridge, 1874)	3
Ceraticelus fissiceps (Pickard-Cambridge, 1874)	8
Ceraticelus laetabilis	2
Ceraticelus laetabilis (O. P.-Cambridge, 1874)	9
Ceraticelus laetabilis (Pickard-Cambridge, 1874)	5
Ceraticelus laetus	2
Ceraticelus laetus (O. P.-Cambridge, 1874)	1
Ceraticelus laetus (Pickard-Cambridge, 1874)	3
Ceraticelus laticeps (Emerton, 1894)	5
Ceraticelus micropalpis (Emerton, 1882)	1
Ceraticelus minutus	1
Ceraticelus minutus (Emerton, 1882)	7
Ceraticelus pygmaeus (Emerton, 1882)	1
Ceraticelus rowensis Levi & Levi, 1955	14
Ceraticelus silus Dondale, 1958	16
Ceraticelus similis	2
Ceraticelus similis (Banks, 1892)	7
Ceraticelus Simon, 1884	9
Ceraticelus sp	2
Ceraticelus sp.	2
Ceraticelus vesperus	1
Ceratina	306
Ceratina (Calloceratina)	1
Ceratina (Calloceratina) azteca	3
Ceratina (Calloceratina) chloris	4
Ceratina (Calloceratina) eximia	16
Ceratina (Ceratinidia)	2
Ceratina (Ceratinula)	41
Ceratina (Ceratinula) arizonensis	26
Ceratina (Ceratinula) auriviridis	1
Ceratina (Ceratinula) Brooks	1
Ceratina (Ceratinula) cockerelli	10
Ceratina (Ceratinula) virescens	6
Ceratina (Ceratinula) Yanega	1
Ceratina (Crewella)	1
Ceratina (Unassigned) californica ?	4
Ceratina (Zadonotomerus) calcarata	2
Ceratina (Zadonotomerus) dupla	3
Ceratina (Zadonotomerus) metallica	3
Ceratina (Zadontomerus)	44
Ceratina (Zadontomerus) abdominalis	6
Ceratina (Zadontomerus) acantha	16
Ceratina (Zadontomerus) apacheorum	10
Ceratina (Zadontomerus) calcarata	46
Ceratina (Zadontomerus) calcarata or dupla	64
Ceratina (Zadontomerus) capitosa	2
Ceratina (Zadontomerus) diodonta	6
Ceratina (Zadontomerus) dupla	26
Ceratina (Zadontomerus) dupla dupla Say, 1837	1
Ceratina (Zadontomerus) dupla Say, 1837	1
Ceratina (Zadontomerus) hurdi	1
Ceratina (Zadontomerus) ignara	23
Ceratina (Zadontomerus) mikmaqi Rehan & Sheffield	96
Ceratina (Zadontomerus) nanula	3
Ceratina (Zadontomerus) nautlana	90
Ceratina (Zadontomerus) neomexicana	2
Ceratina (Zadontomerus) pacifica	2
Ceratina (Zadontomerus) shinnersi	1
Ceratina (Zadontomerus) sp. 1	3
Ceratina (Zadontomerus) strenua	3
Ceratina (Zadontomerus) strenua Smith, 1879	1
Ceratina (Zadontomerus) tejonensis	2
Ceratina (Zadontomerus) texana	1
Ceratina acantha	1
Ceratina acantha Provancher, 1895	179
Ceratina apacheorum	1
Ceratina apacheorum Daly, 1973	66
Ceratina arizonensis	1
Ceratina arizonensis Cockerell, 1898	48
Ceratina calcarata	1
Ceratina calcarata Robertson, 1900	902
Ceratina capitosa Smith, 1879	9
Ceratina citriphila Cockerell, 1935	1
Ceratina cobaltina	2
Ceratina cockerelli H. S. Smith, 1907	19
Ceratina dallatorreana Friese, 1896	2
Ceratina diodonta H. S. Smith, 1907	1
Ceratina dupla	1
Ceratina dupla Say	1
Ceratina dupla Say, 1837	195
Ceratina eximia Smith, 1862	2
Ceratina hurdi Daly, 1973	4
Ceratina ignara Cresson, 1878	3
Ceratina Latreille, 1802	975
Ceratina lycaste Fabricius	1
Ceratina lycaste var. negreta Reakirt	1
Ceratina melanoptera	1
Ceratina melanoptera Cockerell, 1924	1
Ceratina mexicana Cresson, 1878	1
Ceratina micheneri Daly, 1973	5
Ceratina nanula	4
Ceratina nanula Cockerell	1
Ceratina nanula Cockerell, 1897	207
Ceratina nautlana Cockerell, 1897	18
Ceratina neomexicana	1
Ceratina neomexicana Cockerell, 1901	84
Ceratina pacifica	2
Ceratina pacifica H. S. Smith, 1907	187
Ceratina punctigena	1
Ceratina punctigena van der Vecht, 1952	52
Ceratina sequoiae	1
Ceratina sequoiae Michener, 1936	61
Ceratina shinnersi Daly, 1973	1
Ceratina smaragdula (Fabricius, 1787)	45
Ceratina sp.	2
Ceratina spp.	1
Ceratina strenua	1
Ceratina strenua Smith, 1879	743
Ceratina tejonensis Cresson, 1864	29
Ceratina timberlakei Daly, 1973	13
Ceratina townsendi	2
Ceratinella acerea	2
Ceratinella acerea Chamberlin & Ivie, 1933	1
Ceratinella brunnea	8
Ceratinella brunnea Emerton, 1882	37
Ceratinella buna Chamberlin, 1949	5
Ceratinella holocerea	1
Ceratinella ornatula	1
Ceratinella ornatula (Crosby & Bishop, 1925)	4
Ceratinella ornatula alaskana Chamberlin, 1949	3
Ceratinella parvula (Fox, 1891)	2
Ceratinella playa Cokendolpher et al., 2007	3
Ceratinella tigana Chamberlin, 1949	1
Ceratinia tutia Hewitson, 1852	1
Ceratinops annulipes (Banks, 1892)	6
Ceratinops Banks, 1905	2
Ceratinops crenatus (Emerton, 1882)	5
Ceratinops inflatus	9
Ceratinops inflatus (Emerton, 1923)	8
Ceratinops latus (Emerton, 1882)	6
Ceratinops obscurus (Chamberlin & Ivie, 1939)	1
Ceratinops rugosus (Emerton, 1909)	2
Ceratinopsidis formosa	1
Ceratinopsidis formosa (Banks, 1892)	1
Ceratinopsis auriculata Emerton, 1909	4
Ceratinopsis delicata Chamberlin & Ivie, 1939	1
Ceratinopsis georgiana Chamberlin & Ivie, 1944	1
Ceratinopsis interpres	2
Ceratinopsis interpres (O. P.-Cambridge, 1874)	1
Ceratinopsis interpres (Pickard-Cambridge, 1874)	1
Ceratinopsis labradorensis Emerton, 1925	4
Ceratinopsis laticeps Emerton, 1882	7
Ceratinopsis nigriceps	2
Ceratinopsis nigriceps Emerton, 1882	7
Ceratinopsis stativa (Simon, 1881)	9
Ceratinopsis sutoris Bishop & Crosby, 1930	1
Ceratinostoma ostiorum (Haliday, 1832)	1
Ceratitis capitata (Wiedemann)	1
Ceratitis capitata (Wiedemann, 1824)	1
Ceratobarys eulophus (Loew, 1872)	1
Ceratocanthinae	1
Ceratocanthus	5
Ceratocapsus apicalis Knight	2
Ceratocapsus apicatus Van Duzee, 1921	2
Ceratocapsus decurvatus	1
Ceratocapsus digitulis	1
Ceratocapsus drakei Knight, 1923	1
Ceratocapsus fasciatus	1
Ceratocapsus fuscinus	1
Ceratocapsus modestus	1
Ceratocapsus nigelleus	1
Ceratocapsus nigrocephalus	1
Ceratocapsus pumilus	1
Ceratocapsus pumilus (Uhler, 1887)	1
Ceratocapsus punctulata (Reuter)	1
Ceratocapsus Reuter, 1876	4
Ceratocapsus spp.	1
Ceratocephala laciniata	2
Ceratocephala triacantheis	1
Ceratochrysis concava	1
Ceratochrysis Cooper, 1952	7
Ceratochrysis declinis	1
Ceratochrysis kansensis	1
Ceratochrysis perpulchra	1
Ceratochrysis quadrituberculata	1
Ceratochrysis trachypleura	1
Ceratocombidae	12
Ceratocombus vagans	2
Ceratocuma Calman, 1905	3
Ceratodalia gueneata	1
Ceratodalia gueneata Packard, 1876	15
Ceratogastra Ashmead, 1900	1
Ceratogastra ornata fasciata	1
Ceratogastra ornata ornata	1
Ceratolasma tricantha	20
Ceratolasma tricantha Goodnight & Goodnight, 1942	1
Ceratoleperditia Harris, 1960	4
Ceratoma trifurcata	1
Ceratomia amyntor	1
Ceratomia amyntor (Geyer)	2
Ceratomia amyntor HÃ¼bner, 1824	2
Ceratomia catalpae	1
Ceratomia catalpae Boisduval, 1875	2
Ceratomia hageni	1
Ceratomia hageni Grote, 1874	2
Ceratomia hoffmanni Mooser, 1942	1
Ceratomia sonorensis	1
Ceratomia sonorensis Hodges, 1971	2
Ceratomia undulosa	1
Ceratomia undulosa Walker	1
Ceratomia undulosa Walker, 1856	12
Ceratomyiella bicincta Reinhard	1
ceratoniae	1
Ceratonyx permagnaria	1
Ceratonyx satanaria	1
Ceratophygadeuon brevacus	1
Ceratophygadeuon provancheri	1
Ceratophygadeuon spp.	1
Ceratophysella B??rner, 1932	3
Ceratophysella BÃ¶rner, 1932	1
Ceratophysella denticulata (Bagnall, 1941)	4
Ceratophysella sigillata (Uzel, 1891)	3
Ceratopogonidae	210
Ceratoppia Berlese, 1908	5
Ceratoppia bipilis (Hermann, 1804)	1
Ceratoppia quadridentata (Haller, 1882)	7
Ceratopsyche alhedra (Ross, 1939)	16
Ceratopsyche alternans (Walker, 1852)	30
Ceratopsyche amblis (Ross, 1938)	1
Ceratopsyche bronta (Ross, 1938)	26
Ceratopsyche cheilonis (Ross, 1938)	2
Ceratopsyche cockerelli (Banks, 1905)	5
Ceratopsyche macleodi (Flint, 1965)	4
Ceratopsyche morosa (Hagen, 1861)	30
Ceratopsyche oslari (Banks, 1905)	9
Ceratopsyche slossonae (Banks, 1905)	35
Ceratopsyche sp.	1
Ceratopsyche sparna (Ross 1938)	1
Ceratopsyche sparna (Ross, 1938)	43
Ceratopsyche venada (Ross, 1941)	1
Ceratopsyche ventura (Ross 1941)	1
Ceratopsyche ventura (Ross, 1941)	7
Ceratopsyche vexa (Ross, 1938)	5
Ceratopsyche walkeri (Betten & Mosely, 1940)	10
Ceratotrupes bolivari Halffter & Martinez, 1962	18
Ceratotrupes fronticornis (Erichson, 1848)	5
Ceratotrupes Jekel, 1866	5
Ceratotrupes sturmi (Jekel, 1865)	5
Ceratozetella (Ceratozetella) thienemanni (Willmann, 1943)	1
Ceratozetes (Ceratozetes) cuspidatus Jacot, 1939	2
Ceratozetes (Ceratozetes) gracilis (Michael, 1884)	4
Ceratozetidae	16
Ceratulus Macgillivray, 1908	1
Ceraturgus cruciatus (Say, 1823)	1
Ceraturgus fasciatus Walker, 1849	1
Ceraturgus Wiedemann, 1824	1
Ceraurinella chondra	1
Ceraurinella typa	3
Ceraurinus icarus Chugaeva, 1963	2
Ceraurus Green, 1832	7
Ceraurus pleurexanthemus Green, 1832	2
Cerceris acanthophila	1
Cerceris acanthophila Cockerell, 1897	6
Cerceris aequalis	1
Cerceris alacris	1
Cerceris alaope	1
Cerceris arelata	1
Cerceris arelate Banks, 1912	1
Cerceris arenaria	1
Cerceris astarte	1
Cerceris atramontensis	1
Cerceris atramontensis Banks, 1913	1
Cerceris azteca	1
Cerceris bakeri parkeri	1
Cerceris bicornuta	1
Cerceris bicornuta GuÃ©rin-MÃ©neville, 1844	1
Cerceris bicornuta Guerin- Meneville	1
Cerceris bicornuta Guérin-Méneville, 1844	2
Cerceris blakei	1
Cerceris blakei Cresson, 1865	5
Cerceris bothriophora	1
Cerceris californica	1
Cerceris californica Cresson, 1865	1
Cerceris calochorti	1
Cerceris chiriquensis	1
Cerceris clypeata	1
Cerceris clypeata Dahlbom, 1844	1
Cerceris cochisi	1
Cerceris cockerelli	1
Cerceris cockerelli Viereck, 1903	1
Cerceris compacta	1
Cerceris compacta Cresson	1
Cerceris compacta Cresson, 1865	1
Cerceris compar	1
Cerceris compar Cresson, 1865	1
Cerceris conifrons	1
Cerceris conifrons Mickel, 1916	1
Cerceris convergens	1
Cerceris cooperi	1
Cerceris cortezi	1
Cerceris crandalli	1
Cerceris cribrosa	1
Cerceris crotonella	1
Cerceris crucis	1
Cerceris crucis (Viereck and Cockerell, 1904)	4
Cerceris dentifrons	1
Cerceris dentifrons Cresson, 1865	1
Cerceris deserta	1
Cerceris deserta Say, 1824	3
Cerceris dilatata	1
Cerceris dilatata Spinola, 1842	3
Cerceris dreisbachi	1
Cerceris durango	1
Cerceris durango Scullen, 1972	1
Cerceris echo	1
Cerceris evansi	1
Cerceris evansi Scullen, 1972	1
Cerceris femurrubrum	1
Cerceris femurrubrum Viereck and Cockerell, 1904	10
Cerceris femurrubum femurrubum	1
Cerceris finitima	1
Cerceris finitima Cresson, 1865	10
Cerceris flavida	1
Cerceris flavofasciata	1
Cerceris flavotrochanterica	1
Cerceris frontata	1
Cerceris fumipennis	1
Cerceris fumipennis Say, 1837	7
Cerceris gnarina	1
Cerceris gnarina Banks, 1913	1
Cerceris grisselli	1
Cerceris halone	1
Cerceris halone Banks, 1912	2
Cerceris hidalgo	1
Cerceris huachuca	1
Cerceris hurdi	1
Cerceris imperialis	1
Cerceris insolita	1
Cerceris intricata graphica	1
Cerceris irene	1
Cerceris isolde	1
Cerceris jucunda	1
Cerceris kennicottii	1
Cerceris kennicottii Cresson, 1865	3
Cerceris Latreille, 1802	19
Cerceris macrosticta	1
Cerceris macswaini	1
Cerceris mandibularis	1
Cerceris marginula	1
Cerceris mexicana	1
Cerceris mimica	1
Cerceris montealban	1
Cerceris morelos	1
Cerceris nigrescens	1
Cerceris nigrescens F. Smith, 1856	1
Cerceris nigrescens Smith, 1856	2
Cerceris nitidoides	1
Cerceris occipitomaculata	1
Cerceris occipitomaculata Packard, 1866	2
Cerceris otomia	1
Cerceris otomia Saussure	1
Cerceris prominens	1
Cerceris queretaro	1
Cerceris rhois	1
Cerceris robertsonii W. Fox, 1893	4
Cerceris rohweri	1
Cerceris rozeni	1
Cerceris rozeni Scullen, 1971	2
Cerceris rufinoda	1
Cerceris rufopicta	1
Cerceris rufopicta Smith, 1856	1
Cerceris sexta	1
Cerceris sexta Say, 1837	1
Cerceris sextoides	1
Cerceris sextoides Banks, 1947	2
Cerceris tepaneca	1
Cerceris tepaneca Saussure	1
Cerceris tolteca	1
Cerceris tolteca de Saussure, 1867	3
Cerceris truncata	1
Cerceris vanduzeei	1
Cerceris verticallis	1
Cerceris vicina	1
Cerceris vicina Cresson, 1865	2
Cerceris vierecki	1
Cerceris vierecki Banks	1
Cerceris vierecki Banks, 1947	3
Cerceris wyomingensis	1
Cerchysius Westwood, 1832	1
Cercidia prominens (Westring, 1851)	7
Cercobrachys cree Sun, Webb & McCafferty, 2002	1
Cercobrachys fox	4
Cercobrachys fox Sun & McCafferty, 2008	1
Cercobrachys lilliei Sun & McCafferty, 2008	1
Cercobrachys winnebago	3
Cercobrachys winnebago Sun & McCafferty, 2008	1
cercocarpana	1
cercocarpella	1
Cercopeus SchÃ¶nherr, 1842	1
Cercopidae	7
Cercopoidea	1
Cercyon	53
Cercyon (Cercyon) adumbratus Mannerheim, 1843	1
Cercyon (Cercyon) assecla Smetana, 1978	1
Cercyon (Cercyon) cinctus Smetana, 1978	1
Cercyon (Cercyon) depressus Stephens, 1829	1
Cercyon (Cercyon) erraticus Smetana, 1978	1
Cercyon (Cercyon) fimbriatus Mannerheim, 1852	1
Cercyon (Cercyon) haemorrhoidalis (Fabricius, 1775)	1
Cercyon (Cercyon) herceus frigidus Smetana, 1978	1
Cercyon (Cercyon) herceus Smetana, 1978	1
Cercyon (Cercyon) impressus (Sturm, 1807)	1
Cercyon (Cercyon) indistinctus Horn, 1890	1
Cercyon (Cercyon) kulzeri Knisch, 1922	1
Cercyon (Cercyon) lateralis (Marsham, 1802)	1
Cercyon (Cercyon) littoralis (Gyllenhal, 1808)	1
Cercyon (Cercyon) luniger Mannerheim, 1853	1
Cercyon (Cercyon) marinus Thomson, 1853	6
Cercyon (Cercyon) nevadanus Knisch, 1924	1
Cercyon (Cercyon) praetextatus (Say, 1825)	1
Cercyon (Cercyon) pygmaeus (Illiger, 1801)	1
Cercyon (Cercyon) quisquilius (Linnaeus, 1761)	2
Cercyon (Cercyon) terminatus (Marsham, 1802)	1
Cercyon (Cercyon) unipunctatus (Linnaeus, 1758)	1
Cercyon (Paracercyon) minusculus Melsheimer, 1844	1
Cercyon (Paracycreon) analis (Paykull, 1798)	1
Cercyon (Prostercyon) roseni Knisch, 1922	1
Cercyon analis	1
Cercyon assecla	2
Cercyon Cercyon haemorrhoidalis	2
Cercyon Cercyon nigriceps	3
Cercyon Cercyon praetextatus	16
Cercyon Cercyon pygmaeus	5
Cercyon Cercyon quisquilius	19
Cercyon convexiusculus	1
Cercyon erraticus/mendax	1
Cercyon haemorrhoidalis	1
Cercyon infuscatus Stephens, 1829	1
Cercyon lateralis	2
Cercyon Leach, 1817	2
Cercyon marinus	1
Cercyon miniusculus	1
Cercyon minusculus	1
Cercyon nigriceps	1
Cercyon ocallatus	1
Cercyon Paracycreon analis	2
Cercyon praetextatum Say	1
Cercyon praetextatus	1
Cercyon pygmaeus	1
Cercyon quisquilius	1
Cercyon spp.	1
Cercyon unipunctatus	1
Cercyonis meadi mexicana	1
Cercyonis meadii	1
Cercyonis meadii (Edwards)	1
Cercyonis meadii subsp. meadii	1
Cercyonis oetus	1
Cercyonis oetus (Boisduval)	1
Cercyonis oetus Boisduval, 1869	193
Cercyonis oetus charon	2
Cercyonis oetus silvestris	1
Cercyonis oetus subsp. charon (W. H. Edwards, 1872)	1
Cercyonis oetus subsp. oetus	2
Cercyonis oetus sylvestris	1
Cercyonis pegala	2
Cercyonis pegala (Fabricius)	1
Cercyonis pegala (Fabricius, 1775)	1
Cercyonis pegala alope	1
Cercyonis pegala ariane	1
Cercyonis pegala boopis	6
Cercyonis pegala Fabricius, 1775	985
Cercyonis pegala ino	2
Cercyonis pegala nephele	1
Cercyonis pegala nephele (Kirby, 1837)	1
Cercyonis pegala olympus	1
Cercyonis pegala ssp	1
Cercyonis pegala subsp. alope (Fabricius, 1793)	1
Cercyonis pegala subsp. boopis (Behr, 1864)	2
Cercyonis pegala subsp. ino G. Hall, 1924	2
Cercyonis pegala subsp. nephele (W. Kirby, 1837)	324
Cercyonis pegala subsp. olympus (W. H. Edwards, 1880)	1
Cercyonis pegala texana	1
Cercyonis pegala wheeleri	1
Cercyonis Scudder, 1875	7
Cercyonis sthenele	1
Cercyonis sthenele Boisduval, 1852	30
cerealella	1
Cerenopus sp.	1
cereralis	1
Ceresa Amyot & Serville, 1843	2
Ceresa bubalis	1
Ceresa bubalus Fabricius	1
Ceresium flavipes (Fabricius, 1793)	1
Ceresium Newman, 1842	1
Ceriana abbreivata	3
Ceriana abbreviata Loew, 1864	2
Ceriana Rafinesque, 1815	2
Ceriana tridens (Loew, 1872)	1
Ceriodaphnia acanthina Ross 1897	2
Ceriodaphnia Dana, 1853	2
Ceriodaphnia dubia Richard 1894	8
Ceriodaphnia laticaudata P. E. MÃ¼ller 1867	22
Ceriodaphnia quadrangula (O. F. MÃ¼ller 1785)	15
Ceriodaphnia reticulata (Jurine 1820)	5
Ceriodaphnia rigaudi Richard 1894	26
cerisyi	3
cerisyi "opthalmica"	1
Cerma cerintha	1
Cerma cora	1
Cerma cora HÃ¼bner, 1827	3
Cerma cora Hübner, 1818	1
Cerma galva Strecker	1
Cerma HÃ¼bner, 1818	6
Cerma olivacea Smith	1
Cernotina	2
Cernotina calcea	16
Cernotina spicata	1
Cernotina spicata Ross, 1938	1
Cernuolimbus Palmer, 1960	2
Cernuolimbus semigranulosis Palmer	1
Cerodontha angulata	1
Cerodontha angulata Loew, 1869	3
Cerodontha biseta Hendel, 1920	2
Cerodontha capitata	1
Cerodontha capitata Zetterstedt, 1848	6
Cerodontha dorsalis	1
Cerodontha dorsalis (Loew, 1863)	16
Cerodontha fasciata (Strobl, 1880)	3
Cerodontha frankensis Spencer, 1969	1
Cerodontha incisa (Meigen, 1830)	1
Cerodontha inconspicua	1
Cerodontha inconspicua (Malloch, 1913)	1
Cerodontha kasparyani Zlobin, 1997	1
Cerodontha kennethi Zlobin, 1997	1
Cerodontha lateralis	1
Cerodontha longipennis	1
Cerodontha longipennis (Loew, 1869)	1
Cerodontha luctuosa (Meigen, 1830)	1
Cerodontha magnicornis (Loew, 1869)	1
Cerodontha morosa (Meigen, 1830)	1
Cerodontha muscina	1
Cerodontha muscina (Meigen, 1830)	13
Cerodontha paludosa Spencer, 1981	1
Cerodontha pusilla Zlobin, 1997	1
Cerodontha pygmaea (Meigen, 1830)	1
Cerodontha pygminoides Spencer, 1981	1
Cerodontha Rondani, 1861	14
Cerodontha scirpioides Zlobin, 1997	1
Cerodontha sp.	1
Cerodontha spencerae Zlobin, 1993	1
Cerodontha spp.	1
Cerodontha subangulata (Malloch, 1916)	1
Cerodontha sympatria Zlobin, 1997	1
Cerodontha thompsoni Frick, 1952	1
Cerodontha thomsoni	1
Cerodontha ultima Spencer, 1969	1
Cerogenes auricoma (Burmeister)	1
Ceromasia aurifrons Townsend, 1908	3
Ceromya americana	1
Ceromya americana (Townsend, 1892)	3
Ceromya balli O'Hara, 1994	3
Ceromya ontario	1
Ceromya ontario (Curran, 1933)	1
Ceromya palloris	1
Ceromya palloris (Coquillett, 1895)	1
Ceromya Robineau-Desvoidy, 1830	2
Ceropales azteca	1
Ceropales bipunctata bipunctata	1
Ceropales bipunctata Say, 1824	1
Ceropales brevicornis	1
Ceropales chilensis Spinola, 1851	1
Ceropales cubensis albopicta	1
Ceropales elegans aquilonia	1
Ceropales elegans elegans	1
Ceropales elegans quaintancei	1
Ceropales femoralis	1
Ceropales femoralis Cresson, 1869	4
Ceropales fulvipes	1
Ceropales hatoda	1
Ceropales isolde	1
Ceropales longipes	1
Ceropales maculata (Fabricius, 1775)	3
Ceropales maculata fraterna	1
